Node1	Node2	Pvalue	Cor	CorrType
d4ced3fcf757696111ad371371ff4cce_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.002	0.2736	Positive
007761694cceb108c141cce8750b23b5_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.008	0.1893	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.024	0.1751	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.02	0.1817	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.5385	Positive
c99c3c0cde268c3acc40ddb4ca470d52_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.4504	Positive
573058e00737be3571135b4901715a5b_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.2773	Positive
54a79d598f2020f796479614425e7ff7_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.023	0.1674	Positive
01355d320b33ddf29a77579fe487ee60_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.4066	Positive
3594bd84689e1249077661feb03ed8ba_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.002	0.2953	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.4289	Positive
08abdffc486630512a1123f8c3bdc96c_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.03	0.1585	Positive
7d8361bafb81458a6092cf72051fb8ba_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.039	-0.1439	Negative
980fd6278b58656a704d9d0db1f6d1fd_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.3961	Positive
9aecac2abcac69ad5a121dabba570b20_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.2747	Positive
f7f2a2faaaee104be5ea5a7d5484aacf_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.028	-0.1518	Negative
5f279c746c8e0dc1b9305887f0cbae5a_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.3228	Positive
12d11cd730ac7a521601a8c9ef2e3f4c_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.002	0.2545	Positive
f399f80a36b7b63e3071e1397d106116_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.2447	Positive
893838c627554dd7258f3ac3e024dfe2_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.016	0.1715	Positive
bc4dcedbb783ae6fa7d42e19730bbd6a_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.004	0.2274	Positive
ff21cdb7dbfc34641ccd2c104ef231e4_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.002	0.2132	Positive
b3975232eebf205eac1abdada382d56b_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.2869	Positive
cf99988bdff370667debed34ebd3f52a_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.002	0.2834	Positive
bb0bac95bc47602168f4048966f9be02_fungi	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.3251	Positive
39d163834966cd25a456abec8a6fb0a4_oomycete	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	-0.2513	Negative
cc72eaa86c2be573136acdf59cda9fc3_oomycete	9561dff2fb67039404a8a5d6c669959c_fungi	0.048	0.1599	Positive
8d7bfbf1d9cc089639fe484763c3f188_oomycete	9561dff2fb67039404a8a5d6c669959c_fungi	0.036	-0.1549	Negative
5a7fabdfc2b1915ca336712e300eb727_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.001	0.2622	Positive
8fa171c38fb20ee4b1672db8353a9f63_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.011	-0.1931	Negative
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.002	-0.2762	Negative
6f658d24895b04231f6e654762669b72_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.011	-0.202	Negative
416ebed6f40ce92fda977416ca373220_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.031	-0.166	Negative
5c71206f2fadd330c5295bb2b8e24c9d_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.003	0.2571	Positive
5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.004	0.2092	Positive
070546cd0046c9701f90304909b45ada_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.033	-0.1434	Negative
6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.02	-0.1669	Negative
a76ff1e570245a93affb4ac8a7e97b5a_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.024	0.1373	Positive
bf7b2ad6823dbc87e66f1788437c5437_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.008	-0.1771	Negative
2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.047	-0.1276	Negative
c42c09f149cbb96ab465fe8b2be206c3_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.019	-0.1545	Negative
4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.038	0.1224	Positive
5c75a20582098b0c984ca0046fc10d75_eukaryote	9561dff2fb67039404a8a5d6c669959c_fungi	0.045	-0.1206	Negative
16010d640ae1f9ef8b46d9778d31166d_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.013	0.1836	Positive
6dec4a7642385d3256e7c0ab2c05366d_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.4241	Positive
d4ced3fcf757696111ad371371ff4cce_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.2845	Positive
007761694cceb108c141cce8750b23b5_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.3533	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.3372	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.046	0.1609	Positive
4745af0659fd8962bab4c6f134456248_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.3977	Positive
886658e8f5f92525a3beccfa72774999_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.2648	Positive
45072f0f90af585d84d9e8b285570885_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.3999	Positive
1bea8020d2c9d588ad86b87a8f8065e8_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.005	-0.2053	Negative
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.2548	Positive
08abdffc486630512a1123f8c3bdc96c_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.3418	Positive
6f919188220b0c82be4439bb63dd189e_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.323	Positive
7d8361bafb81458a6092cf72051fb8ba_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.002	0.237	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.001	0.2953	Positive
f399f80a36b7b63e3071e1397d106116_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.02	0.1459	Positive
893838c627554dd7258f3ac3e024dfe2_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.033	0.1576	Positive
ff21cdb7dbfc34641ccd2c104ef231e4_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.021	0.1549	Positive
45b5a9d374f7fdde8ee02d381737f261_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.025	0.154	Positive
99f992144830d91fd450ab2e67bcead5_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.006	0.1563	Positive
223c70ea1023264b0e955d86276fac55_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.008	0.19	Positive
8785fbcd8cc239f3cbcfc81f423115d0_fungi	9a06988e426d7ef4663c568dcd331ca0_fungi	0.002	0.256	Positive
99318de41dd49424cad9bf4501ab86ce_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.024	-0.1739	Negative
1f97c28f91d9a257362352f7c2958eb5_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.005	-0.2567	Negative
d9e763753ea6a20c2a574df095f60580_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.039	-0.1744	Negative
3c491ac457174deda16980612d97ab4f_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.019	-0.165	Negative
6a93161d8c0b6e9c9d636325ba9ebcae_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.006	-0.2035	Negative
18f83f1b38e7d46908c0805e2c1960e4_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.006	-0.1875	Negative
2c401f46914cf5a8f8728ec0a8b78fe9_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.014	-0.1606	Negative
20be67fe93cc9f6528d6aaddacc059f1_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.027	-0.1426	Negative
4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.015	0.1436	Positive
28c42fb75b412baf6c28c32d0ad37e9b_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.003	-0.2336	Negative
737804271196e9ba022de8d2c10afec9_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.009	-0.1954	Negative
d7463494a00186665833be74ccdd14a1_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.003	-0.2065	Negative
3c8cb7ae46cf87caa164eb1a31c2ba7d_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.013	-0.1621	Negative
3d572774b274de40d5f878929bb68ee9_eukaryote	9a06988e426d7ef4663c568dcd331ca0_fungi	0.04	-0.1281	Negative
6dec4a7642385d3256e7c0ab2c05366d_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.001	0.3361	Positive
5743cd46a67f26fc2a0a910a35f1b12f_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.001	0.3211	Positive
d4ced3fcf757696111ad371371ff4cce_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.001	0.4255	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.004	0.2182	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.001	0.4632	Positive
feaca0edcf1a23c916e8a5a15e251c00_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.001	0.3743	Positive
45072f0f90af585d84d9e8b285570885_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.001	0.4242	Positive
573058e00737be3571135b4901715a5b_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.002	0.2612	Positive
54a79d598f2020f796479614425e7ff7_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.006	0.2068	Positive
01355d320b33ddf29a77579fe487ee60_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.001	0.3098	Positive
3594bd84689e1249077661feb03ed8ba_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.002	0.2688	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.01	0.1834	Positive
08abdffc486630512a1123f8c3bdc96c_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.006	0.2385	Positive
5b2e0204e765d22d745597820f613f8a_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.039	0.1524	Positive
9aecac2abcac69ad5a121dabba570b20_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.017	0.1702	Positive
12d11cd730ac7a521601a8c9ef2e3f4c_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.001	0.2368	Positive
f399f80a36b7b63e3071e1397d106116_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.001	0.2615	Positive
2b58ac3373c047a1eebbf7a75e2e0552_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.025	-0.167	Negative
bc4dcedbb783ae6fa7d42e19730bbd6a_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.041	0.1428	Positive
b3975232eebf205eac1abdada382d56b_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.001	0.323	Positive
bb0bac95bc47602168f4048966f9be02_fungi	16010d640ae1f9ef8b46d9778d31166d_fungi	0.028	0.1519	Positive
d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote	16010d640ae1f9ef8b46d9778d31166d_fungi	0.026	-0.1747	Negative
bbe92aaf5408d1efb04e64943df37ed3_eukaryote	16010d640ae1f9ef8b46d9778d31166d_fungi	0.007	-0.2093	Negative
702fdff0087af04a85cb3584b775ba92_eukaryote	16010d640ae1f9ef8b46d9778d31166d_fungi	0.032	-0.1686	Negative
7cf039e6626761ed4dc865aee7e775a5_eukaryote	16010d640ae1f9ef8b46d9778d31166d_fungi	0.02	-0.182	Negative
5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote	16010d640ae1f9ef8b46d9778d31166d_fungi	0.002	0.2565	Positive
6296e399d6b6f58b22cb3ffc96a1bcfe_eukaryote	16010d640ae1f9ef8b46d9778d31166d_fungi	0.01	-0.2097	Negative
4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote	16010d640ae1f9ef8b46d9778d31166d_fungi	0.002	0.2631	Positive
e3e05f194c5ba7c9e24fbaf65a891e6e_eukaryote	16010d640ae1f9ef8b46d9778d31166d_fungi	0.04	-0.1352	Negative
38c850022d0700fa24b06d5dd3f8da40_eukaryote	16010d640ae1f9ef8b46d9778d31166d_fungi	0.005	-0.1725	Negative
5c75a20582098b0c984ca0046fc10d75_eukaryote	16010d640ae1f9ef8b46d9778d31166d_fungi	0.034	-0.1267	Negative
5743cd46a67f26fc2a0a910a35f1b12f_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.3735	Positive
d4ced3fcf757696111ad371371ff4cce_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.603	Positive
007761694cceb108c141cce8750b23b5_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.5075	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.6119	Positive
c0a6013edcd750f053a34cc2e955055c_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.033	0.178	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.003	0.2607	Positive
feaca0edcf1a23c916e8a5a15e251c00_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.003	0.2481	Positive
4745af0659fd8962bab4c6f134456248_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.3905	Positive
92b9c83064618f3fa4cc6f518011a93f_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	-0.2788	Negative
45072f0f90af585d84d9e8b285570885_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.5268	Positive
cd6040e6b124b405e0a57b6b2bc182a8_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.002	0.3103	Positive
d8f0bf7bd6bfed38440976deac1053de_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.3368	Positive
573058e00737be3571135b4901715a5b_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.004	0.228	Positive
54a79d598f2020f796479614425e7ff7_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.015	0.1987	Positive
01355d320b33ddf29a77579fe487ee60_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.003	0.2392	Positive
3594bd84689e1249077661feb03ed8ba_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.037	0.1596	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.3121	Positive
08abdffc486630512a1123f8c3bdc96c_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.3218	Positive
6f919188220b0c82be4439bb63dd189e_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.3103	Positive
47646c283877f7b72d1b9a5199bd45b9_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.018	0.1842	Positive
7d8361bafb81458a6092cf72051fb8ba_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.014	0.1861	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	0.3243	Positive
12d11cd730ac7a521601a8c9ef2e3f4c_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.043	0.1529	Positive
dcd80134a421ba1ee39910e372a24a74_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.015	0.1646	Positive
f399f80a36b7b63e3071e1397d106116_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.02	0.148	Positive
2b58ac3373c047a1eebbf7a75e2e0552_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.003	-0.2467	Negative
b3975232eebf205eac1abdada382d56b_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.017	0.184	Positive
99f992144830d91fd450ab2e67bcead5_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.015	0.1763	Positive
bb0bac95bc47602168f4048966f9be02_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.006	0.202	Positive
8785fbcd8cc239f3cbcfc81f423115d0_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.044	0.1419	Positive
b933526a7568334fcf0481710b741e78_fungi	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.031	0.1529	Positive
cc72eaa86c2be573136acdf59cda9fc3_oomycete	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.05	-0.1671	Negative
9a72d97ba542c0d4c87ab583eb06188b_oomycete	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.02	-0.1909	Negative
d61cd1d4bdad6e7320c6df304a2c2e5a_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	-0.3592	Negative
1f97c28f91d9a257362352f7c2958eb5_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.006	-0.2347	Negative
bbe92aaf5408d1efb04e64943df37ed3_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.005	-0.2288	Negative
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.049	-0.1626	Negative
7cf039e6626761ed4dc865aee7e775a5_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.001	-0.3715	Negative
d6e7187575c837cc355b39cb4c72f1b7_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.002	-0.2504	Negative
fa5d2b7bc448a32fa9ec8262e24231be_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.023	-0.199	Negative
09248793722288a010ac7f729c00643e_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.033	-0.1614	Negative
416ebed6f40ce92fda977416ca373220_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.024	-0.1986	Negative
3c491ac457174deda16980612d97ab4f_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.008	-0.1865	Negative
5c343c81c74e215e2ed7a0d3d2e29e21_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.013	0.1989	Positive
070546cd0046c9701f90304909b45ada_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.038	-0.1556	Negative
bf7b2ad6823dbc87e66f1788437c5437_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.023	-0.167	Negative
a0026d509095158fccba24e0a4c3ef6e_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.003	-0.2066	Negative
5c75a20582098b0c984ca0046fc10d75_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.003	-0.2111	Negative
3d572774b274de40d5f878929bb68ee9_eukaryote	6dec4a7642385d3256e7c0ab2c05366d_fungi	0.02	-0.1523	Negative
d4ced3fcf757696111ad371371ff4cce_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.001	0.4216	Positive
007761694cceb108c141cce8750b23b5_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.001	0.2977	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.001	0.426	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.004	0.2429	Positive
45072f0f90af585d84d9e8b285570885_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.039	0.1759	Positive
cd6040e6b124b405e0a57b6b2bc182a8_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.004	0.2316	Positive
c99c3c0cde268c3acc40ddb4ca470d52_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.001	0.2805	Positive
573058e00737be3571135b4901715a5b_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.001	0.3665	Positive
54a79d598f2020f796479614425e7ff7_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.048	0.1506	Positive
01355d320b33ddf29a77579fe487ee60_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.001	0.2987	Positive
3594bd84689e1249077661feb03ed8ba_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.001	0.313	Positive
b5b89cca5a0cb0c01db814cb6f693f9f_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.001	0.3443	Positive
980fd6278b58656a704d9d0db1f6d1fd_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.016	0.1843	Positive
9aecac2abcac69ad5a121dabba570b20_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.008	0.1943	Positive
5f279c746c8e0dc1b9305887f0cbae5a_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.002	0.2579	Positive
f399f80a36b7b63e3071e1397d106116_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.001	0.236	Positive
893838c627554dd7258f3ac3e024dfe2_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.014	0.1894	Positive
bc4dcedbb783ae6fa7d42e19730bbd6a_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.05	0.1325	Positive
b3975232eebf205eac1abdada382d56b_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.006	0.2214	Positive
bb0bac95bc47602168f4048966f9be02_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.025	0.1665	Positive
b933526a7568334fcf0481710b741e78_fungi	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.008	0.1917	Positive
39d163834966cd25a456abec8a6fb0a4_oomycete	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.001	-0.351	Negative
9a72d97ba542c0d4c87ab583eb06188b_oomycete	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.01	-0.1921	Negative
394dace7cd674dc9355c4f64bfada83f_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.005	-0.2216	Negative
2a260e6160f0ac4a2e115072d5b0cd0f_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.008	-0.2462	Negative
7cf039e6626761ed4dc865aee7e775a5_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.041	-0.1679	Negative
487c6b41204a1730dbfcf55f8b8e3dc1_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.037	-0.1595	Negative
a70b9b48ee3a2f91d38850407dcdcaac_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.044	-0.168	Negative
3f795849e5ab98c40f875a580004f9f7_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.008	0.1953	Positive
416ebed6f40ce92fda977416ca373220_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.033	-0.1655	Negative
070546cd0046c9701f90304909b45ada_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.008	-0.194	Negative
bf7b2ad6823dbc87e66f1788437c5437_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.02	-0.1701	Negative
c42c09f149cbb96ab465fe8b2be206c3_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.002	-0.2586	Negative
4f8eec0fd883c3c151fb5dce569f8dc0_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.035	0.1467	Positive
a0026d509095158fccba24e0a4c3ef6e_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.002	-0.1883	Negative
38c850022d0700fa24b06d5dd3f8da40_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.021	-0.1532	Negative
5c75a20582098b0c984ca0046fc10d75_eukaryote	5743cd46a67f26fc2a0a910a35f1b12f_fungi	0.021	-0.1436	Negative
007761694cceb108c141cce8750b23b5_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.001	0.3963	Positive
55d3ffaf20a40a432de7989e6d6d5a00_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.001	0.3412	Positive
25f16fb9e13dc11d9cdb2563441d93ea_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.001	0.3854	Positive
feaca0edcf1a23c916e8a5a15e251c00_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.001	0.28	Positive
84b78558c3c317566a13f29ab950da23_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.008	0.2103	Positive
4745af0659fd8962bab4c6f134456248_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.043	0.1649	Positive
92b9c83064618f3fa4cc6f518011a93f_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.001	-0.3172	Negative
45072f0f90af585d84d9e8b285570885_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.001	0.3505	Positive
cd6040e6b124b405e0a57b6b2bc182a8_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.001	0.3391	Positive
d8f0bf7bd6bfed38440976deac1053de_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.01	0.2294	Positive
da72d280b2793b20ddca69333811f416_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.004	0.2092	Positive
573058e00737be3571135b4901715a5b_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.001	0.3468	Positive
54a79d598f2020f796479614425e7ff7_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.001	0.2865	Positive
01355d320b33ddf29a77579fe487ee60_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.001	0.2804	Positive
3594bd84689e1249077661feb03ed8ba_fungi	d4ced3fcf757696111ad371371ff4cce_fungi	0.05	0.1465	Positive
